REGION,TECHNOLOGY,EMISSION,YEAR,VALUE
"SC","PWRDIE","CO2",2019,113.4585
"SC","PWRDIE","CO2",2020,90.7668000000002
"SC","PWRDIE","CO2",2021,90.7668000000002
"SC","PWRDIE","CO2",2022,90.7668
"SC","PWRDIE","CO2",2023,113.4585
"SC","PWRDIE","CO2",2024,113.4585
"SC","PWRDIE","CO2",2025,102.11265
"SC","PWRDIE","CO2",2026,102.11265
"SC","PWRDIE","CO2",2027,102.11265
"SC","PWRDIE","CO2",2028,102.11265
"SC","PWRDIE","CO2",2029,102.11265
"SC","PWRDIE","CO2",2030,45.3834
"SC","PWRDIE","CO2",2031,45.3834
"SC","PWRDIE","CO2",2032,45.3834
"SC","PWRDIE","CO2",2033,45.3834
"SC","PWRDIE","CO2",2034,45.3833999999999
"SC","PWRDIE","CO2",2035,45.3834
"SC","PWRDIE","CO2",2036,45.3833999999999
"SC","TXD_neta","CO2",2019,3.879277064676
"SC","TXD_neta","CO2",2020,1.560195869505
"SC","TXD_neta","CO2",2021,1.819058211906
"SC","TXD_neta","CO2",2022,4.04118443987699
"SC","TXD_neta","CO2",2023,4.207917303369
"SC","TXD_neta","CO2",2024,4.392755022981
"SC","TXD_neta","CO2",2025,4.57729346833199
"SC","TXD_neta","CO2",2026,4.348427805579
"SC","TXD_neta","CO2",2027,4.13100629163301
"SC","TXD_neta","CO2",2028,3.92445758472301
"SC","TXD_neta","CO2",2029,3.72823260314701
"SC","TXD_neta","CO2",2030,3.54182183865901
"SC","TXD_neta","CO2",2031,3.36473062305899
"SC","TXD_neta","CO2",2032,3.19649396823899
"SC","TXD_neta","CO2",2033,3.03666914615999
"SC","TXD_neta","CO2",2034,2.884835688852
"SC","TXD_neta","CO2",2035,2.740595388414
"SC","TXD_neta","CO2",2036,2.603564876991
"SC","TXD_neta","CO2",2037,2.473385520138
"SC","TXD_neta","CO2",2038,2.349715996797
"SC","TXD_neta","CO2",2039,2.232232299297
"SC","TXD_neta","CO2",2040,2.120620313331
"SC","TXD_neta","CO2",2041,2.014588184661
"SC","TXD_neta","CO2",2042,1.913858899095
"SC","TXD_neta","CO2",2043,1.818165335805
"SC","TXD_neta","CO2",2044,1.72725768735
"SC","TXD_neta","CO2",2045,1.640896039653
"SC","TXD_neta","CO2",2046,1.558850372001
"SC","TXD_neta","CO2",2047,1.480907977068
"SC","TXD_neta","CO2",2048,1.406863567551
"SC","TXD_neta","CO2",2049,1.33651927617
"SC","TXD_neta","CO2",2050,1.269694549032
"SC","TXD_Camion","CO2",2019,0.728077874160004
"SC","TXD_Camion","CO2",2020,0.29282315928
"SC","TXD_Camion","CO2",2021,0.3414072528
"SC","TXD_Camion","CO2",2022,0.758464292880002
"SC","TXD_Camion","CO2",2023,0.789756132000002
"SC","TXD_Camion","CO2",2024,0.824447760960002
"SC","TXD_Camion","CO2",2025,0.85908327936
"SC","TXD_Camion","CO2",2026,0.816128095200001
"SC","TXD_Camion","CO2",2027,0.775322965680001
"SC","TXD_Camion","CO2",2028,0.736555669680001
"SC","TXD_Camion","CO2",2029,0.699729288960001
"SC","TXD_Camion","CO2",2030,0.66474180432
"SC","TXD_Camion","CO2",2031,0.63150394896
"SC","TXD_Camion","CO2",2032,0.599929006559999
"SC","TXD_Camion","CO2",2033,0.569932811279999
"SC","TXD_Camion","CO2",2034,0.54143629824
"SC","TXD_Camion","CO2",2035,0.51436550352
"SC","TXD_Camion","CO2",2036,0.488646463199998
"SC","TXD_Camion","CO2",2037,0.464212864800001
"SC","TXD_Camion","CO2",2038,0.4410034968
"SC","TXD_Camion","CO2",2039,0.41895204672
"SC","TXD_Camion","CO2",2040,0.39800495448
"SC","TXD_Camion","CO2",2041,0.37810610952
"SC","TXD_Camion","CO2",2042,0.35919940128
"SC","TXD_Camion","CO2",2043,0.34123892112
"SC","TXD_Camion","CO2",2044,0.3241787604
"SC","TXD_Camion","CO2",2045,0.307967909520001
"SC","TXD_Camion","CO2",2046,0.292570661760001
"SC","TXD_Camion","CO2",2047,0.277941108480001
"SC","TXD_Camion","CO2",2048,0.264046093440001
"SC","TXD_Camion","CO2",2049,0.250842258480001
"SC","TXD_Camion","CO2",2050,0.238301548320001
"SC","TXD_Especial","CO2",2019,1.06888069344
"SC","TXD_Especial","CO2",2020,0.42989070488
"SC","TXD_Especial","CO2",2021,0.501217377360001
"SC","TXD_Especial","CO2",2022,1.113493071264
"SC","TXD_Especial","CO2",2023,1.159433750048
"SC","TXD_Especial","CO2",2024,1.210363280112
"SC","TXD_Especial","CO2",2025,1.261209405232
"SC","TXD_Especial","CO2",2026,1.198149089424
"SC","TXD_Especial","CO2",2027,1.138242716128
"SC","TXD_Especial","CO2",2028,1.0813296536
"SC","TXD_Especial","CO2",2029,1.027261626384
"SC","TXD_Especial","CO2",2030,0.975899626240001
"SC","TXD_Especial","CO2",2031,0.927104644928
"SC","TXD_Especial","CO2",2032,0.880750030496
"SC","TXD_Especial","CO2",2033,0.836712220064
"SC","TXD_Especial","CO2",2034,0.794876917968
"SC","TXD_Especial","CO2",2035,0.755132917616001
"SC","TXD_Especial","CO2",2036,0.717375190560002
"SC","TXD_Especial","CO2",2037,0.681507975567999
"SC","TXD_Especial","CO2",2038,0.647432422335999
"SC","TXD_Especial","CO2",2039,0.615058947776
"SC","TXD_Especial","CO2",2040,0.584307236016
"SC","TXD_Especial","CO2",2041,0.55509079304
"SC","TXD_Especial","CO2",2042,0.527338570192
"SC","TXD_Especial","CO2",2043,0.5009702516
"SC","TXD_Especial","CO2",2044,0.475920966752
"SC","TXD_Especial","CO2",2045,0.452125845136
"SC","TXD_Especial","CO2",2046,0.42952001624
"SC","TXD_Especial","CO2",2047,0.408044787696
"SC","TXD_Especial","CO2",2048,0.387641467136
"SC","TXD_Especial","CO2",2049,0.368260629408
"SC","TXD_Especial","CO2",2050,0.349846671216
"SC","TXD_Bus_furgo","CO2",2019,15.0857011199999
"SC","TXD_Bus_furgo","CO2",2020,6.0672804192
"SC","TXD_Bus_furgo","CO2",2021,7.07393668352
"SC","TXD_Bus_furgo","CO2",2022,15.7153267936
"SC","TXD_Bus_furgo","CO2",2023,16.36371057216
"SC","TXD_Bus_furgo","CO2",2024,17.0825115104
"SC","TXD_Bus_furgo","CO2",2025,17.8001371072
"SC","TXD_Bus_furgo","CO2",2026,18.6901461152
"SC","TXD_Bus_furgo","CO2",2027,19.624650192
"SC","TXD_Bus_furgo","CO2",2028,20.60588377792
"SC","TXD_Bus_furgo","CO2",2029,21.63618033472
"SC","TXD_Bus_furgo","CO2",2030,22.71798956672
"SC","TXD_Bus_furgo","CO2",2031,23.85388603136
"SC","TXD_Bus_furgo","CO2",2032,25.0465820550401
"SC","TXD_Bus_furgo","CO2",2033,26.298910512
"SC","TXD_Bus_furgo","CO2",2034,27.61385496128
"SC","TXD_Bus_furgo","CO2",2035,28.99454964672
"SC","TXD_Bus_furgo","CO2",2036,30.4442751916799
"SC","TXD_Bus_furgo","CO2",2037,31.966488736
"SC","TXD_Bus_furgo","CO2",2038,33.56481532544
"SC","TXD_Bus_furgo","CO2",2039,35.2430565222401
"SC","TXD_Bus_furgo","CO2",2040,37.00520762624
"SC","TXD_Bus_furgo","CO2",2041,38.8554705907199
"SC","TXD_Bus_furgo","CO2",2042,40.79824110656
"SC","TXD_Bus_furgo","CO2",2043,42.8381559603201
"SC","TXD_Bus_furgo","CO2",2044,44.9800628972801
"SC","TXD_Bus_furgo","CO2",2045,47.2290636742399
"SC","TXD_Bus_furgo","CO2",2046,49.5905183647999
"SC","TXD_Bus_furgo","CO2",2047,52.0700453593599
"SC","TXD_Bus_furgo","CO2",2048,54.6735471967999
"SC","TXD_Bus_furgo","CO2",2049,57.4072234803199
"SC","TXD_Bus_furgo","CO2",2050,60.27758379328
"SC","TXG_auto","CO2",2019,0.0588344505600001
"SC","TXG_auto","CO2",2020,0.0236624553599993
"SC","TXG_auto","CO2",2021,0.02758859016
"SC","TXG_auto","CO2",2022,0.06129013956
"SC","TXG_auto","CO2",2023,0.0638188315199998
"SC","TXG_auto","CO2",2024,0.06662202648
"SC","TXG_auto","CO2",2025,0.0694207700400001
"SC","TXG_auto","CO2",2026,0.0722156557199999
"SC","TXG_auto","CO2",2027,0.0758263346399999
"SC","TXG_auto","CO2",2028,0.0796177404000001
"SC","TXG_auto","CO2",2029,0.0835984790399999
"SC","TXG_auto","CO2",2030,0.0877783436399998
"SC","TXG_auto","CO2",2031,0.09216742404
"SC","TXG_auto","CO2",2032,0.0967758100799997
"SC","TXG_auto","CO2",2033,0.10161448188
"SC","TXG_auto","CO2",2034,0.10669530984
"SC","TXG_auto","CO2",2035,0.1120298676
"SC","TXG_auto","CO2",2036,0.11763150936
"SC","TXG_auto","CO2",2037,0.1235129958
"SC","TXG_auto","CO2",2038,0.1296885714
"SC","TXG_auto","CO2",2039,0.13617307416
"SC","TXG_auto","CO2",2040,0.14298163884
"SC","TXG_auto","CO2",2041,0.150130884
"SC","TXG_auto","CO2",2042,0.1576374282
"SC","TXG_auto","CO2",2043,0.1655193738
"SC","TXG_auto","CO2",2044,0.17379511992
"SC","TXG_auto","CO2",2045,0.182485143
"SC","TXG_auto","CO2",2046,0.191609325959999
"SC","TXG_auto","CO2",2047,0.20118962904
"SC","TXG_auto","CO2",2048,0.21124919952
"SC","TXG_auto","CO2",2049,0.2218117782
"SC","TXG_auto","CO2",2050,0.23290229292
"SC","TXG_moto","CO2",2019,0.0482102362349999
"SC","TXG_moto","CO2",2020,0.0193895449650001
"SC","TXG_moto","CO2",2021,0.022606591455
"SC","TXG_moto","CO2",2022,0.0502223907150001
"SC","TXG_moto","CO2",2023,0.052294424175
"SC","TXG_moto","CO2",2024,0.0545915556900001
"SC","TXG_moto","CO2",2025,0.0568848930300001
"SC","TXG_moto","CO2",2026,0.05404064148
"SC","TXG_moto","CO2",2027,0.051338637
"SC","TXG_moto","CO2",2028,0.04877170515
"SC","TXG_moto","CO2",2029,0.0463330854
"SC","TXG_moto","CO2",2030,0.04401643113
"SC","TXG_moto","CO2",2031,0.0418156026750001
"SC","TXG_moto","CO2",2032,0.0397248742800001
"SC","TXG_moto","CO2",2033,0.037738589175
"SC","TXG_moto","CO2",2034,0.0358517114550001
"SC","TXG_moto","CO2",2035,0.0340590672450001
"SC","TXG_moto","CO2",2036,0.0323561725200001
"SC","TXG_moto","CO2",2037,0.0307383363000001
"SC","TXG_moto","CO2",2038,0.029201419485
"SC","TXG_moto","CO2",2039,0.02774135196
"SC","TXG_moto","CO2",2040,0.026354270565
"SC","TXG_moto","CO2",2041,0.02503658808
"SC","TXG_moto","CO2",2042,0.023784717285
"SC","TXG_moto","CO2",2043,0.02259548487
"SC","TXG_moto","CO2",2044,0.021465717525
"SC","TXG_moto","CO2",2045,0.020392448895
"SC","TXG_moto","CO2",2046,0.019372850595
"SC","TXG_moto","CO2",2047,0.018404163225
"SC","TXG_moto","CO2",2048,0.01748397231
"SC","TXG_moto","CO2",2049,0.01660979439
"SC","TXG_moto","CO2",2050,0.015779283975
"SC","TXG_neta","CO2",2019,15.8203082804049
"SC","TXG_neta","CO2",2020,6.362728175849
"SC","TXG_neta","CO2",2021,7.418404729347
"SC","TXG_neta","CO2",2022,16.48059469971
"SC","TXG_neta","CO2",2023,17.160547615546
"SC","TXG_neta","CO2",2024,17.914355173054
"SC","TXG_neta","CO2",2025,18.666924591083
"SC","TXG_neta","CO2",2026,17.733579244113
"SC","TXG_neta","CO2",2027,16.846899903657
"SC","TXG_neta","CO2",2028,16.00455402589
"SC","TXG_neta","CO2",2029,15.20432758543
"SC","TXG_neta","CO2",2030,14.444109945324
"SC","TXG_neta","CO2",2031,13.721906465393
"SC","TXG_neta","CO2",2032,13.035810763873
"SC","TXG_neta","CO2",2033,12.384019847429
"SC","TXG_neta","CO2",2034,11.764818981141
"SC","TXG_neta","CO2",2035,11.176576645166
"SC","TXG_neta","CO2",2036,10.617749578076
"SC","TXG_neta","CO2",2037,10.086862603506
"SC","TXG_neta","CO2",2038,9.58251871683002
"SC","TXG_neta","CO2",2039,9.10339152015401
"SC","TXG_neta","CO2",2040,8.64822270064701
"SC","TXG_neta","CO2",2041,8.21581194386501
"SC","TXG_neta","CO2",2042,7.805021977089
"SC","TXG_neta","CO2",2043,7.41477100431799
"SC","TXG_neta","CO2",2044,7.044032706269
"SC","TXG_neta","CO2",2045,6.69182867536999
"SC","TXG_neta","CO2",2046,6.35723850243601
"SC","TXG_neta","CO2",2047,6.03937708164799
"SC","TXG_neta","CO2",2048,5.73740721889801
"SC","TXG_neta","CO2",2049,5.45053711012
"SC","TXG_neta","CO2",2050,5.17801025461401
"STC","PWRDIE","CO2",2019,221.8340592
"STC","PWRDIE","CO2",2020,173.98180224
"STC","PWRDIE","CO2",2021,212.74830252
"STC","PWRDIE","CO2",2022,226.917
"STC","PWRDIE","CO2",2023,241.97284537569
"STC","PWRDIE","CO2",2024,204.225299999999
"STC","PWRDIE","CO2",2025,211.03281
"STC","PWRDIE","CO2",2026,211.03281
"STC","PWRDIE","CO2",2027,211.03281
"STC","PWRDIE","CO2",2028,211.03281
"STC","PWRDIE","CO2",2029,211.03281
"STC","PWRDIE","CO2",2030,68.0751
"STC","PWRDIE","CO2",2031,68.0751
"STC","PWRDIE","CO2",2032,68.0751
"STC","PWRDIE","CO2",2033,68.0751
"STC","PWRDIE","CO2",2034,68.0751
"STC","PWRDIE","CO2",2035,68.0751
"STC","PWRDIE","CO2",2036,56.7292500000001
"STC","PWRDIE","CO2",2037,56.7292499999999
"STC","PWRDIE","CO2",2038,56.7292499999999
"STC","PWRDIE","CO2",2039,56.7292499999999
"STC","PWRDIE","CO2",2040,56.7292500000001
"STC","TXD_neta","CO2",2019,6.90004105920004
"STC","TXD_neta","CO2",2020,2.7751103173
"STC","TXD_neta","CO2",2021,3.23554294055
"STC","TXD_neta","CO2",2022,7.18802699700001
"STC","TXD_neta","CO2",2023,7.48458913299999
"STC","TXD_neta","CO2",2024,7.81336043494999
"STC","TXD_neta","CO2",2025,8.14159639705002
"STC","TXD_neta","CO2",2026,7.7345148286
"STC","TXD_neta","CO2",2027,7.3477896252
"STC","TXD_neta","CO2",2028,6.98040122
"STC","TXD_neta","CO2",2029,6.631381159
"STC","TXD_neta","CO2",2030,6.29981210105
"STC","TXD_neta","CO2",2031,5.98482243755
"STC","TXD_neta","CO2",2032,5.68558091214999
"STC","TXD_neta","CO2",2033,5.40130200104999
"STC","TXD_neta","CO2",2034,5.1312351524
"STC","TXD_neta","CO2",2035,4.8746755469
"STC","TXD_neta","CO2",2036,4.63093988645001
"STC","TXD_neta","CO2",2037,4.39939329565001
"STC","TXD_neta","CO2",2038,4.17942511045
"STC","TXD_neta","CO2",2039,3.9704515683
"STC","TXD_neta","CO2",2040,3.7719292589
"STC","TXD_neta","CO2",2041,3.583333603
"STC","TXD_neta","CO2",2042,3.40416692285
"STC","TXD_neta","CO2",2043,3.23395844219999
"STC","TXD_neta","CO2",2044,3.07226159614999
"STC","TXD_neta","CO2",2045,2.91864865084999
"STC","TXD_neta","CO2",2046,2.77271608379999
"STC","TXD_neta","CO2",2047,2.63407920355
"STC","TXD_neta","CO2",2048,2.50237483985
"STC","TXD_neta","CO2",2049,2.37725596335
"STC","TXD_neta","CO2",2050,2.25839437575
"STC","TXD_Camion","CO2",2019,2.06824934386798
"STC","TXD_Camion","CO2",2020,0.831823007652
"STC","TXD_Camion","CO2",2021,0.96983651592
"STC","TXD_Camion","CO2",2022,2.154569512383
"STC","TXD_Camion","CO2",2023,2.243462962896
"STC","TXD_Camion","CO2",2024,2.342010335958
"STC","TXD_Camion","CO2",2025,2.440395850131
"STC","TXD_Camion","CO2",2026,2.31837619479299
"STC","TXD_Camion","CO2",2027,2.202457796559
"STC","TXD_Camion","CO2",2028,2.092336141248
"STC","TXD_Camion","CO2",2029,1.987717688163
"STC","TXD_Camion","CO2",2030,1.888333586946
"STC","TXD_Camion","CO2",2031,1.793914987239
"STC","TXD_Camion","CO2",2032,1.704220472394
"STC","TXD_Camion","CO2",2033,1.619008625763
"STC","TXD_Camion","CO2",2034,1.538059977666
"STC","TXD_Camion","CO2",2035,1.461155058423
"STC","TXD_Camion","CO2",2036,1.388099088693
"STC","TXD_Camion","CO2",2037,1.318691802393
"STC","TXD_Camion","CO2",2038,1.252757623779
"STC","TXD_Camion","CO2",2039,1.190120977107
"STC","TXD_Camion","CO2",2040,1.130614516746
"STC","TXD_Camion","CO2",2041,1.07408461392
"STC","TXD_Camion","CO2",2042,1.020380383224
"STC","TXD_Camion","CO2",2043,0.969361912736999
"STC","TXD_Camion","CO2",2044,0.920892033908999
"STC","TXD_Camion","CO2",2045,0.874847295044999
"STC","TXD_Camion","CO2",2046,0.831104244450002
"STC","TXD_Camion","CO2",2047,0.789550403912999
"STC","TXD_Camion","CO2",2048,0.750073295223
"STC","TXD_Camion","CO2",2049,0.712568670281998
"STC","TXD_Camion","CO2",2050,0.676940511104999
"STC","TXD_Especial","CO2",2019,3.7753375617
"STC","TXD_Especial","CO2",2020,1.5183937782
"STC","TXD_Especial","CO2",2021,1.77031900836
"STC","TXD_Especial","CO2",2022,3.93290886024
"STC","TXD_Especial","CO2",2023,4.09517142336001
"STC","TXD_Especial","CO2",2024,4.27505864526
"STC","TXD_Especial","CO2",2025,4.45464996174
"STC","TXD_Especial","CO2",2026,4.63397529582001
"STC","TXD_Especial","CO2",2027,4.81306124574
"STC","TXD_Especial","CO2",2028,4.9919244354
"STC","TXD_Especial","CO2",2029,5.17058813826
"STC","TXD_Especial","CO2",2030,5.34911884991999
"STC","TXD_Especial","CO2",2031,5.35981466718002
"STC","TXD_Especial","CO2",2032,5.3705337579
"STC","TXD_Especial","CO2",2033,5.38127612208001
"STC","TXD_Especial","CO2",2034,5.39203843494
"STC","TXD_Especial","CO2",2035,5.40282402126
"STC","TXD_Especial","CO2",2036,5.41362955625999
"STC","TXD_Especial","CO2",2037,5.42445503994
"STC","TXD_Especial","CO2",2038,5.43530379708
"STC","TXD_Especial","CO2",2039,5.44617582768001
"STC","TXD_Especial","CO2",2040,5.45706780696
"STC","TXD_Especial","CO2",2041,5.45706780696
"STC","TXD_Especial","CO2",2042,5.45706780696
"STC","TXD_Especial","CO2",2043,5.45706780696
"STC","TXD_Especial","CO2",2044,5.45706780696
"STC","TXD_Especial","CO2",2045,5.45706780696
"STC","TXD_Especial","CO2",2046,5.45706780696
"STC","TXD_Especial","CO2",2047,5.45706780696
"STC","TXD_Especial","CO2",2048,5.45706780696
"STC","TXD_Especial","CO2",2049,5.45706780696
"STC","TXD_Especial","CO2",2050,5.45706780696
"STC","TXD_Bus_furgo","CO2",2019,71.3336541120004
"STC","TXD_Bus_furgo","CO2",2020,28.68949916608
"STC","TXD_Bus_furgo","CO2",2021,33.44953542968
"STC","TXD_Bus_furgo","CO2",2022,74.3108822027001
"STC","TXD_Bus_furgo","CO2",2023,77.3767878049499
"STC","TXD_Bus_furgo","CO2",2024,80.7756933372901
"STC","TXD_Bus_furgo","CO2",2025,84.1690344103099
"STC","TXD_Bus_furgo","CO2",2026,79.9605824474399
"STC","TXD_Bus_furgo","CO2",2027,75.9625523556499
"STC","TXD_Bus_furgo","CO2",2028,72.1644259496401
